Time,Rocket_X,Rocket_Y,Rocket_Z
102.2,0.252128,-0.043255,0
102.3,0.248089,-0.0421221,0
102.4,0.244003,-0.0409814,0
102.5,0.239871,-0.0398327,0
102.6,0.235689,-0.0386758,0
102.7,0.231455,-0.0375105,0
102.8,0.227169,-0.0363367,0
102.9,0.222828,-0.0351541,0
103,0.21843,-0.0339624,0
103.1,0.213972,-0.0327614,0
103.2,0.209451,-0.0315509,0
103.3,0.204866,-0.0303306,0
103.4,0.200212,-0.0291002,0
103.5,0.195487,-0.0278595,0
103.6,0.190687,-0.026608,0
103.7,0.185808,-0.0253456,0
103.8,0.180847,-0.0240718,0
103.9,0.175797,-0.0227863,0
104,0.170654,-0.0214887,0
104.1,0.165412,-0.0201787,0
104.2,0.160064,-0.0188558,0
104.3,0.154603,-0.0175196,0
104.4,0.149022,-0.0161697,0
104.5,0.14331,-0.0148056,0
104.6,0.137456,-0.0134268,0
104.7,0.131448,-0.0120331,0
104.8,0.125271,-0.0106238,0
104.9,0.118908,-0.00919885,0
105,0.112338,-0.00775785,0
105.1,0.105536,-0.00630081,0
105.2,0.0984699,-0.00482804,0
105.3,0.0911003,-0.0033404,0
105.4,0.0833753,-0.00183977,0
105.5,0.0752255,-0.000329819,0
105.6,0.0665535,0.00118235,0
105.7,0.0572144,0.00268255,0
105.8,0.0469748,0.0041403,0
105.9,0.03541,0.00548075,0
106,0.0215659,0.006467,0
106.1,0.00211755,0.0057642,0
106.2,-0.0435724,-0.0690075,0
106.3,-0.0890257,-0.143405,0
106.4,-0.134424,-0.217715,0
106.5,-0.1798,-0.291986,0
106.6,-0.225161,-0.366237,0
106.7,-0.270515,-0.440473,0
106.8,-0.315863,-0.5147,0
106.9,-0.361206,-0.58892,0
107,-0.406546,-0.663135,0
107.1,-0.451884,-0.737346,0
107.2,-0.49722,-0.811554,0
107.3,-0.542554,-0.885758,0
107.4,-0.587886,-0.95996,0
107.5,-0.633218,-1.03416,0
107.6,-0.678548,-1.10836,0
107.7,-0.723877,-1.18256,0
107.8,-0.769206,-1.25675,0
107.9,-0.814534,-1.33095,0
108,-0.859861,-1.40514,0
108.1,-0.905188,-1.47933,0
108.2,-0.950514,-1.55353,0
108.3,-0.99584,-1.62772,0
108.4,-1.04116,-1.70191,0
108.5,-1.08649,-1.7761,0
108.6,-1.13181,-1.85029,0
108.7,-1.17714,-1.92447,0
108.8,-1.22246,-1.99866,0
108.9,-1.26779,-2.07285,0
109,-1.31311,-2.14704,0
109.1,-1.35843,-2.22122,0
109.2,-1.40376,-2.29541,0
109.3,-1.44908,-2.3696,0
109.4,-1.4944,-2.44378,0
109.5,-1.53972,-2.51797,0
109.6,-1.58504,-2.59215,0
109.7,-1.63037,-2.66634,0
109.8,-1.67569,-2.74052,0
109.9,-1.72101,-2.81471,0
110,-1.76633,-2.88889,0
110.1,-1.81165,-2.96308,0
110.2,-1.85697,-3.03726,0
110.3,-1.9023,-3.11144,0
110.4,-1.94762,-3.18563,0
110.5,-1.99294,-3.25981,0
110.6,-2.03826,-3.33399,0
110.7,-2.08358,-3.40818,0
110.8,-2.1289,-3.48236,0
110.9,-2.17422,-3.55654,0
111,-2.21954,-3.63072,0
111.1,-2.26486,-3.70491,0
111.2,-2.31018,-3.77909,0
111.3,-2.3555,-3.85327,0
111.4,-2.40082,-3.92745,0
111.5,-2.44614,-4.00163,0
111.6,-2.49146,-4.07582,0
111.7,-2.53678,-4.15,0
111.8,-2.5821,-4.22418,0
111.9,-2.62742,-4.29836,0
112,-2.67274,-4.37254,0
112.1,-2.71806,-4.44672,0
112.2,-2.76338,-4.5209,0
112.3,-2.8087,-4.59508,0
112.4,-2.85402,-4.66927,0
112.5,-2.89934,-4.74345,0
112.6,-2.94466,-4.81763,0
112.7,-2.98998,-4.89181,0
112.8,-3.03529,-4.96599,0
112.9,-3.08061,-5.04017,0
113,-3.12593,-5.11435,0
113.1,-3.17125,-5.18853,0
113.2,-3.21657,-5.26271,0
113.3,-3.26189,-5.33689,0
113.4,-3.30721,-5.41107,0
113.5,-3.35253,-5.48525,0
113.6,-3.39785,-5.55943,0
113.7,-3.44317,-5.63361,0
113.8,-3.48849,-5.70779,0
113.9,-3.5338,-5.78197,0
114,-3.57912,-5.85615,0
114.1,-3.62444,-5.93033,0
114.2,-3.66976,-6.00451,0
114.3,-3.71508,-6.07869,0
114.4,-3.7604,-6.15287,0
114.5,-3.80572,-6.22705,0
114.6,-3.85103,-6.30123,0
114.7,-3.89635,-6.37541,0
114.8,-3.94167,-6.44959,0
114.9,-3.98699,-6.52377,0
115,-4.03231,-6.59795,0
115.1,-4.07763,-6.67213,0
115.2,-4.12295,-6.7463,0
115.3,-4.16826,-6.82048,0
115.4,-4.21358,-6.89466,0
115.5,-4.2589,-6.96884,0
115.6,-4.30422,-7.04302,0
115.7,-4.34954,-7.1172,0
115.8,-4.39486,-7.19138,0
115.9,-4.44017,-7.26556,0
116,-4.48549,-7.33974,0
116.1,-4.53081,-7.41392,0
116.2,-4.57613,-7.4881,0
116.3,-4.62145,-7.56227,0
116.4,-4.66677,-7.63645,0
116.5,-4.71208,-7.71063,0
116.6,-4.7574,-7.78481,0
116.7,-4.80272,-7.85899,0
116.8,-4.84804,-7.93317,0
116.9,-4.89336,-8.00735,0
117,-4.93867,-8.08153,0
117.1,-4.98399,-8.1557,0
117.2,-5.02931,-8.22988,0
117.3,-5.07463,-8.30406,0
117.4,-5.11995,-8.37824,0
117.5,-5.16526,-8.45242,0
117.6,-5.21058,-8.5266,0
117.7,-5.2559,-8.60077,0
117.8,-5.30122,-8.67495,0
117.9,-5.34654,-8.74913,0
118,-5.39185,-8.82331,0
118.1,-5.43717,-8.89749,0
118.2,-5.48249,-8.97167,0
118.3,-5.52781,-9.04585,0
118.4,-5.57313,-9.12002,0
118.5,-5.61844,-9.1942,0
118.6,-5.66376,-9.26838,0
118.7,-5.70908,-9.34256,0
118.8,-5.7544,-9.41674,0
118.9,-5.79971,-9.49091,0
119,-5.84503,-9.56509,0
119.1,-5.89035,-9.63927,0
119.2,-5.93567,-9.71345,0
119.3,-5.98099,-9.78763,0
119.4,-6.0263,-9.86181,0
119.5,-6.07162,-9.93598,0
119.6,-6.11694,-10.0102,0
119.7,-6.16226,-10.0843,0
119.8,-6.20757,-10.1585,0
119.9,-6.25289,-10.2327,0
120,-6.29821,-10.3069,0
120.1,-6.34353,-10.3811,0
120.2,-6.38884,-10.4552,0
120.3,-6.43416,-10.5294,0
120.4,-6.47948,-10.6036,0
120.5,-6.5248,-10.6778,0
120.6,-6.57011,-10.7519,0
120.7,-6.61543,-10.8261,0
120.8,-6.66075,-10.9003,0
120.9,-6.70607,-10.9745,0
121,-6.75139,-11.0487,0
121.1,-6.7967,-11.1228,0
121.2,-6.84202,-11.197,0
121.3,-6.88734,-11.2712,0
121.4,-6.93266,-11.3454,0
121.5,-6.97797,-11.4195,0
121.6,-7.02329,-11.4937,0
121.7,-7.06861,-11.5679,0
121.8,-7.11393,-11.6421,0
121.9,-7.15924,-11.7163,0
122,-7.20456,-11.7904,0
122.1,-7.24988,-11.8646,0
122.2,-7.2952,-11.9388,0
122.3,-7.34051,-12.013,0
122.4,-7.38583,-12.0871,0
122.5,-7.43115,-12.1613,0
122.6,-7.47646,-12.2355,0
122.7,-7.52178,-12.3097,0
122.8,-7.5671,-12.3839,0
122.9,-7.61242,-12.458,0
123,-7.65773,-12.5322,0
123.1,-7.70305,-12.6064,0
123.2,-7.74837,-12.6806,0
123.3,-7.79369,-12.7547,0
123.4,-7.839,-12.8289,0
123.5,-7.88432,-12.9031,0
123.6,-7.92964,-12.9773,0
123.7,-7.97496,-13.0514,0
123.8,-8.02027,-13.1256,0
123.9,-8.06559,-13.1998,0
124,-8.11091,-13.274,0
124.1,-8.15623,-13.3482,0
124.2,-8.20154,-13.4223,0
124.3,-8.24686,-13.4965,0
124.4,-8.29218,-13.5707,0
124.5,-8.33749,-13.6449,0
124.6,-8.38281,-13.719,0
124.7,-8.42813,-13.7932,0
124.8,-8.47345,-13.8674,0
124.9,-8.51876,-13.9416,0
125,-8.56408,-14.0158,0
125.1,-8.6094,-14.0899,0
125.2,-8.65472,-14.1641,0
125.3,-8.70003,-14.2383,0
125.4,-8.74535,-14.3125,0
125.5,-8.79067,-14.3866,0
125.6,-8.83598,-14.4608,0
125.7,-8.8813,-14.535,0
125.8,-8.92662,-14.6092,0
125.9,-8.97194,-14.6834,0
126,-9.01725,-14.7575,0
126.1,-9.06257,-14.8317,0
126.2,-9.10789,-14.9059,0
126.3,-9.1532,-14.9801,0
126.4,-9.19852,-15.0542,0
126.5,-9.24384,-15.1284,0
126.6,-9.28916,-15.2026,0
126.7,-9.33447,-15.2768,0
126.8,-9.37979,-15.3509,0
126.9,-9.42511,-15.4251,0
127,-9.47043,-15.4993,0
127.1,-9.51574,-15.5735,0
127.2,-9.56106,-15.6477,0
127.3,-9.60638,-15.7218,0
127.4,-9.65169,-15.796,0
127.5,-9.69701,-15.8702,0
127.6,-9.74233,-15.9444,0
127.7,-9.78765,-16.0185,0
127.8,-9.83296,-16.0927,0
127.9,-9.87828,-16.1669,0
128,-9.9236,-16.2411,0
128.1,-9.96891,-16.3152,0
128.2,-10.0142,-16.3894,0
128.3,-10.0595,-16.4636,0
128.4,-10.1049,-16.5378,0
128.5,-10.1502,-16.612,0
128.6,-10.1955,-16.6861,0
128.7,-10.2408,-16.7603,0
128.8,-10.2861,-16.8345,0
128.9,-10.3315,-16.9087,0
129,-10.3768,-16.9828,0
129.1,-10.4221,-17.057,0
129.2,-10.4674,-17.1312,0
129.3,-10.5127,-17.2054,0
129.4,-10.558,-17.2795,0
129.5,-10.6034,-17.3537,0
129.6,-10.6487,-17.4279,0
129.7,-10.694,-17.5021,0
129.8,-10.7393,-17.5763,0
129.9,-10.7846,-17.6504,0
130,-10.8299,-17.7246,0
130.1,-10.8753,-17.7988,0
130.2,-10.9206,-17.873,0
130.3,-10.9659,-17.9471,0
130.4,-11.0112,-18.0213,0
130.5,-11.0565,-18.0955,0
130.6,-11.1018,-18.1697,0
130.7,-11.1472,-18.2439,0
130.8,-11.1925,-18.318,0
130.9,-11.2378,-18.3922,0
131,-11.2831,-18.4664,0
131.1,-11.3284,-18.5406,0
131.2,-11.3737,-18.6147,0
131.3,-11.4191,-18.6889,0
131.4,-11.4644,-18.7631,0
131.5,-11.5097,-18.8373,0
131.6,-11.555,-18.9114,0
131.7,-11.6003,-18.9856,0
131.8,-11.6456,-19.0598,0
131.9,-11.691,-19.134,0
132,-11.7363,-19.2081,0
132.1,-11.7816,-19.2823,0
132.2,-11.8269,-19.3565,0
132.3,-11.8722,-19.4307,0
132.4,-11.9175,-19.5049,0
132.5,-11.9629,-19.579,0
132.6,-12.0082,-19.6532,0
132.7,-12.0535,-19.7274,0
132.8,-12.0988,-19.8016,0
132.9,-12.1441,-19.8757,0
133,-12.1894,-19.9499,0
133.1,-12.2348,-20.0241,0
133.2,-12.2801,-20.0983,0
133.3,-12.3254,-20.1724,0
133.4,-12.3707,-20.2466,0
133.5,-12.416,-20.3208,0
133.6,-12.4613,-20.395,0
133.7,-12.5067,-20.4692,0
133.8,-12.552,-20.5433,0
133.9,-12.5973,-20.6175,0
134,-12.6426,-20.6917,0
134.1,-12.6879,-20.7659,0
134.2,-12.7333,-20.84,0
134.3,-12.7786,-20.9142,0
134.4,-12.8239,-20.9884,0
134.5,-12.8692,-21.0626,0
134.6,-12.9145,-21.1367,0
134.7,-12.9598,-21.2109,0
134.8,-13.0052,-21.2851,0
134.9,-13.0505,-21.3593,0
135,-13.0958,-21.4335,0
135.1,-13.1411,-21.5076,0
135.2,-13.1864,-21.5818,0
135.3,-13.2317,-21.656,0
135.4,-13.2771,-21.7302,0
135.5,-13.3224,-21.8043,0
135.6,-13.3677,-21.8785,0
135.7,-13.413,-21.9527,0
135.8,-13.4583,-22.0269,0
135.9,-13.5036,-22.101,0
136,-13.549,-22.1752,0
136.1,-13.5943,-22.2494,0
136.2,-13.6396,-22.3236,0
136.3,-13.6849,-22.3978,0
136.4,-13.7302,-22.4719,0
136.5,-13.7755,-22.5461,0
136.6,-13.8209,-22.6203,0
136.7,-13.8662,-22.6945,0
136.8,-13.9115,-22.7686,0
136.9,-13.9568,-22.8428,0
137,-14.0021,-22.917,0
137.1,-14.0474,-22.9912,0
137.2,-14.0928,-23.0653,0
137.3,-14.1381,-23.1395,0
137.4,-14.1834,-23.2137,0
137.5,-14.2287,-23.2879,0
137.6,-14.274,-23.362,0
137.7,-14.3193,-23.4362,0
137.8,-14.3647,-23.5104,0
137.9,-14.41,-23.5846,0
138,-14.4553,-23.6588,0
138.1,-14.5006,-23.7329,0
138.2,-14.5459,-23.8071,0
138.3,-14.5912,-23.8813,0
138.4,-14.6366,-23.9555,0
138.5,-14.6819,-24.0296,0
138.6,-14.7272,-24.1038,0
138.7,-14.7725,-24.178,0
138.8,-14.8178,-24.2522,0
138.9,-14.8631,-24.3263,0
139,-14.9085,-24.4005,0
139.1,-14.9538,-24.4747,0
139.2,-14.9991,-24.5489,0
139.3,-15.0444,-24.623,0
139.4,-15.0897,-24.6972,0
139.5,-15.135,-24.7714,0
139.6,-15.1804,-24.8456,0
139.7,-15.2257,-24.9198,0
139.8,-15.271,-24.9939,0
139.9,-15.3163,-25.0681,0
140,-15.3616,-25.1423,0
140.1,-15.4069,-25.2165,0
140.2,-15.4523,-25.2906,0
140.3,-15.4976,-25.3648,0
140.4,-15.5429,-25.439,0
140.5,-15.5882,-25.5132,0
140.6,-15.6335,-25.5873,0
140.7,-15.6788,-25.6615,0
140.8,-15.7242,-25.7357,0
140.9,-15.7695,-25.8099,0
141,-15.8148,-25.8841,0
141.1,-15.8601,-25.9582,0
141.2,-15.9054,-26.0324,0
141.3,-15.9507,-26.1066,0
141.4,-15.9961,-26.1808,0
141.5,-16.0414,-26.2549,0
141.6,-16.0867,-26.3291,0
141.7,-16.132,-26.4033,0
141.8,-16.1773,-26.4775,0
141.9,-16.2226,-26.5516,0
142,-16.268,-26.6258,0
142.1,-16.3133,-26.7,0
142.2,-16.3586,-26.7742,0
142.3,-16.4039,-26.8483,0
142.4,-16.4492,-26.9225,0
142.5,-16.4945,-26.9967,0
142.6,-16.5399,-27.0709,0
142.7,-16.5852,-27.1451,0
142.8,-16.6305,-27.2192,0
142.9,-16.6758,-27.2934,0
143,-16.7211,-27.3676,0
143.1,-16.7664,-27.4418,0
143.2,-16.8118,-27.5159,0
143.3,-16.8571,-27.5901,0
143.4,-16.9024,-27.6643,0
143.5,-16.9477,-27.7385,0
143.6,-16.993,-27.8126,0
143.7,-17.0383,-27.8868,0
143.8,-17.0837,-27.961,0
143.9,-17.129,-28.0352,0
144,-17.1743,-28.1093,0
144.1,-17.2196,-28.1835,0
144.2,-17.2649,-28.2577,0
144.3,-17.3102,-28.3319,0
144.4,-17.3556,-28.4061,0
144.5,-17.4009,-28.4802,0
144.6,-17.4462,-28.5544,0
144.7,-17.4915,-28.6286,0
144.8,-17.5368,-28.7028,0
144.9,-17.5821,-28.7769,0
145,-17.6275,-28.8511,0
145.1,-17.6728,-28.9253,0
145.2,-17.7181,-28.9995,0
145.3,-17.7634,-29.0736,0
145.4,-17.8087,-29.1478,0
145.5,-17.854,-29.222,0
145.6,-17.8994,-29.2962,0
145.7,-17.9447,-29.3703,0
145.8,-17.99,-29.4445,0
145.9,-18.0353,-29.5187,0
146,-18.0806,-29.5929,0
146.1,-18.1259,-29.6671,0
146.2,-18.1713,-29.7412,0
146.3,-18.2166,-29.8154,0
146.4,-18.2619,-29.8896,0
146.5,-18.3072,-29.9638,0
146.6,-18.3525,-30.0379,0
146.7,-18.3978,-30.1121,0
146.8,-18.4432,-30.1863,0
146.9,-18.4885,-30.2605,0
147,-18.5338,-30.3346,0
147.1,-18.5791,-30.4088,0
147.2,-18.6244,-30.483,0
147.3,-18.6697,-30.5572,0
147.4,-18.7151,-30.6313,0
147.5,-18.7604,-30.7055,0
147.6,-18.8057,-30.7797,0
147.7,-18.851,-30.8539,0
147.8,-18.8963,-30.928,0
147.9,-18.9416,-31.0022,0
148,-18.987,-31.0764,0
148.1,-19.0323,-31.1506,0
148.2,-19.0776,-31.2248,0
148.3,-19.1229,-31.2989,0
148.4,-19.1682,-31.3731,0
148.5,-19.2135,-31.4473,0
148.6,-19.2589,-31.5215,0
148.7,-19.3042,-31.5956,0
148.8,-19.3495,-31.6698,0
148.9,-19.3948,-31.744,0
149,-19.4401,-31.8182,0
149.1,-19.4854,-31.8923,0
149.2,-19.5308,-31.9665,0
149.3,-19.5761,-32.0407,0
149.4,-19.6214,-32.1149,0
149.5,-19.6667,-32.189,0
149.6,-19.712,-32.2632,0
149.7,-19.7573,-32.3374,0
149.8,-19.8027,-32.4116,0
149.9,-19.848,-32.4858,0
150,-19.8933,-32.5599,0
150.1,-19.9386,-32.6341,0
150.2,-19.9839,-32.7083,0
150.3,-20.0292,-32.7825,0
150.4,-20.0746,-32.8566,0
150.5,-20.1199,-32.9308,0
150.6,-20.1652,-33.005,0
150.7,-20.2105,-33.0792,0
150.8,-20.2558,-33.1533,0
150.9,-20.3011,-33.2275,0
151,-20.3465,-33.3017,0
151.1,-20.3918,-33.3759,0
151.2,-20.4371,-33.45,0
151.3,-20.4824,-33.5242,0
151.4,-20.5277,-33.5984,0
151.5,-20.573,-33.6726,0
151.6,-20.6184,-33.7468,0
151.7,-20.6637,-33.8209,0
151.8,-20.709,-33.8951,0
151.9,-20.7543,-33.9693,0
152,-20.7996,-34.0435,0
152.1,-20.8449,-34.1176,0
152.2,-20.8903,-34.1918,0
152.3,-20.9356,-34.266,0
152.4,-20.9809,-34.3402,0
152.5,-21.0262,-34.4143,0
152.6,-21.0715,-34.4885,0
152.7,-21.1168,-34.5627,0
152.8,-21.1622,-34.6369,0
152.9,-21.2075,-34.711,0
153,-21.2528,-34.7852,0
153.1,-21.2981,-34.8594,0
153.2,-21.3434,-34.9336,0
153.3,-21.3887,-35.0077,0
153.4,-21.4341,-35.0819,0
153.5,-21.4794,-35.1561,0
153.6,-21.5247,-35.2303,0
153.7,-21.57,-35.3045,0
153.8,-21.6153,-35.3786,0
153.9,-21.6606,-35.4528,0
154,-21.706,-35.527,0
154.1,-21.7513,-35.6012,0
154.2,-21.7966,-35.6753,0
154.3,-21.8419,-35.7495,0
154.4,-21.8872,-35.8237,0
154.5,-21.9325,-35.8979,0
154.6,-21.9779,-35.972,0
154.7,-22.0232,-36.0462,0
154.8,-22.0685,-36.1204,0
154.9,-22.1138,-36.1946,0
155,-22.1591,-36.2687,0
155.1,-22.2044,-36.3429,0
155.2,-22.2498,-36.4171,0
155.3,-22.2951,-36.4913,0
155.4,-22.3404,-36.5654,0
155.5,-22.3857,-36.6396,0
155.6,-22.431,-36.7138,0
155.7,-22.4763,-36.788,0
155.8,-22.5217,-36.8622,0
155.9,-22.567,-36.9363,0
156,-22.6123,-37.0105,0
156.1,-22.6576,-37.0847,0
156.2,-22.7029,-37.1589,0
156.3,-22.7482,-37.233,0
156.4,-22.7936,-37.3072,0
156.5,-22.8389,-37.3814,0
156.6,-22.8842,-37.4556,0
156.7,-22.9295,-37.5297,0
156.8,-22.9748,-37.6039,0
156.9,-23.0201,-37.6781,0
157,-23.0655,-37.7523,0
157.1,-23.1108,-37.8264,0
157.2,-23.1561,-37.9006,0
157.3,-23.2014,-37.9748,0
157.4,-23.2467,-38.049,0
157.5,-23.292,-38.1231,0
157.6,-23.3374,-38.1973,0
157.7,-23.3827,-38.2715,0
157.8,-23.428,-38.3457,0
157.9,-23.4733,-38.4199,0
158,-23.5186,-38.494,0
158.1,-23.5639,-38.5682,0
158.2,-23.6093,-38.6424,0
158.3,-23.6546,-38.7166,0
158.4,-23.6999,-38.7907,0
158.5,-23.7452,-38.8649,0
158.6,-23.7905,-38.9391,0
158.7,-23.8358,-39.0133,0
158.8,-23.8812,-39.0874,0
158.9,-23.9265,-39.1616,0
159,-23.9718,-39.2358,0
159.1,-24.0171,-39.31,0
159.2,-24.0624,-39.3841,0
159.3,-24.1077,-39.4583,0
159.4,-24.1531,-39.5325,0
159.5,-24.1984,-39.6067,0
159.6,-24.2437,-39.6809,0
159.7,-24.289,-39.755,0
159.8,-24.3343,-39.8292,0
159.9,-24.3796,-39.9034,0
160,-24.425,-39.9776,0
160.1,-24.4703,-40.0517,0
160.2,-24.5156,-40.1259,0
160.3,-24.5609,-40.2001,0
160.4,-24.6062,-40.2743,0
160.5,-24.6515,-40.3484,0
160.6,-24.6969,-40.4226,0
160.7,-24.7422,-40.4968,0
160.8,-24.7875,-40.571,0
160.9,-24.8328,-40.6451,0
161,-24.8781,-40.7193,0
161.1,-24.9234,-40.7935,0
161.2,-24.9688,-40.8677,0
161.3,-25.0141,-40.9418,0
161.4,-25.0594,-41.016,0
161.5,-25.1047,-41.0902,0
161.6,-25.15,-41.1644,0
161.7,-25.1953,-41.2386,0
161.8,-25.2407,-41.3127,0
161.9,-25.286,-41.3869,0
162,-25.3313,-41.4611,0
162.1,-25.3766,-41.5353,0
162.2,-25.4219,-41.6094,0
162.3,-25.4672,-41.6836,0
162.4,-25.5126,-41.7578,0
162.5,-25.5579,-41.832,0
162.6,-25.6032,-41.9061,0
162.7,-25.6485,-41.9803,0
162.8,-25.6938,-42.0545,0
162.9,-25.7391,-42.1287,0
163,-25.7845,-42.2028,0
163.1,-25.8298,-42.277,0
163.2,-25.8751,-42.3512,0
163.3,-25.9204,-42.4254,0
163.4,-25.9657,-42.4995,0
163.5,-26.011,-42.5737,0
163.6,-26.0564,-42.6479,0
163.7,-26.1017,-42.7221,0
163.8,-26.147,-42.7962,0
163.9,-26.1923,-42.8704,0
164,-26.2376,-42.9446,0
164.1,-26.2829,-43.0188,0
164.2,-26.3283,-43.093,0
164.3,-26.3736,-43.1671,0
164.4,-26.4189,-43.2413,0
164.5,-26.4642,-43.3155,0
164.6,-26.5095,-43.3897,0
164.7,-26.5548,-43.4638,0
164.8,-26.6002,-43.538,0
164.9,-26.6455,-43.6122,0
165,-26.6908,-43.6864,0
165.1,-26.7361,-43.7605,0
165.2,-26.7814,-43.8347,0
165.3,-26.8267,-43.9089,0
165.4,-26.8721,-43.9831,0
165.5,-26.9174,-44.0572,0
165.6,-26.9627,-44.1314,0
165.7,-27.008,-44.2056,0
165.8,-27.0533,-44.2798,0
165.9,-27.0986,-44.3539,0
166,-27.144,-44.4281,0
166.1,-27.1893,-44.5023,0
166.2,-27.2346,-44.5765,0
166.3,-27.2799,-44.6507,0
166.4,-27.3252,-44.7248,0
166.5,-27.3705,-44.799,0
166.6,-27.4159,-44.8732,0
166.7,-27.4612,-44.9474,0
166.8,-27.5065,-45.0215,0
166.9,-27.5518,-45.0957,0
167,-27.5971,-45.1699,0
167.1,-27.6424,-45.2441,0
167.2,-27.6877,-45.3182,0
167.3,-27.7331,-45.3924,0
167.4,-27.7784,-45.4666,0
167.5,-27.8237,-45.5408,0
167.6,-27.869,-45.6149,0
167.7,-27.9143,-45.6891,0
167.8,-27.9596,-45.7633,0
167.9,-28.005,-45.8375,0
168,-28.0503,-45.9116,0
168.1,-28.0956,-45.9858,0
168.2,-28.1409,-46.06,0
168.3,-28.1862,-46.1342,0
168.4,-28.2315,-46.2084,0
168.5,-28.2769,-46.2825,0
168.6,-28.3222,-46.3567,0
168.7,-28.3675,-46.4309,0
168.8,-28.4128,-46.5051,0
168.9,-28.4581,-46.5792,0
169,-28.5034,-46.6534,0
169.1,-28.5488,-46.7276,0
169.2,-28.5941,-46.8018,0
169.3,-28.6394,-46.8759,0
169.4,-28.6847,-46.9501,0
169.5,-28.73,-47.0243,0
169.6,-28.7753,-47.0985,0
169.7,-28.8207,-47.1726,0
169.8,-28.866,-47.2468,0
169.9,-28.9113,-47.321,0
170,-28.9566,-47.3952,0
170.1,-29.0019,-47.4693,0
170.2,-29.0472,-47.5435,0
170.3,-29.0926,-47.6177,0
170.4,-29.1379,-47.6919,0
170.5,-29.1832,-47.766,0
170.6,-29.2285,-47.8402,0
170.7,-29.2738,-47.9144,0
170.8,-29.3191,-47.9886,0
170.9,-29.3645,-48.0628,0
171,-29.4098,-48.1369,0
171.1,-29.4551,-48.2111,0
171.2,-29.5004,-48.2853,0
171.3,-29.5457,-48.3595,0
171.4,-29.591,-48.4336,0
171.5,-29.6364,-48.5078,0
171.6,-29.6817,-48.582,0
171.7,-29.727,-48.6562,0
171.8,-29.7723,-48.7303,0
171.9,-29.8176,-48.8045,0
172,-29.8629,-48.8787,0
172.1,-29.9083,-48.9529,0
172.2,-29.9536,-49.027,0
172.3,-29.9989,-49.1012,0
172.4,-30.0442,-49.1754,0
172.5,-30.0895,-49.2496,0
172.6,-30.1348,-49.3237,0
172.7,-30.1802,-49.3979,0
172.8,-30.2255,-49.4721,0
172.9,-30.2708,-49.5463,0
173,-30.3161,-49.6205,0
173.1,-30.3614,-49.6946,0
173.2,-30.4067,-49.7688,0
173.3,-30.4521,-49.843,0
173.4,-30.4974,-49.9172,0
173.5,-30.5427,-49.9913,0
173.6,-30.588,-50.0655,0
173.7,-30.6333,-50.1397,0
173.8,-30.6786,-50.2139,0
173.9,-30.724,-50.288,0
174,-30.7693,-50.3622,0
174.1,-30.8146,-50.4364,0
174.2,-30.8599,-50.5106,0
174.3,-30.9052,-50.5847,0
174.4,-30.9505,-50.6589,0
174.5,-30.9959,-50.7331,0
174.6,-31.0412,-50.8073,0
174.7,-31.0865,-50.8814,0
174.8,-31.1318,-50.9556,0
174.9,-31.1771,-51.0298,0
175,-31.2224,-51.104,0
175.1,-31.2678,-51.1781,0
175.2,-31.3131,-51.2523,0
175.3,-31.3584,-51.3265,0
175.4,-31.4037,-51.4007,0
175.5,-31.449,-51.4749,0
175.6,-31.4943,-51.549,0
175.7,-31.5397,-51.6232,0
175.8,-31.585,-51.6974,0
175.9,-31.6303,-51.7716,0
176,-31.6756,-51.8457,0
176.1,-31.7209,-51.9199,0
176.2,-31.7662,-51.9941,0
176.3,-31.8116,-52.0683,0
176.4,-31.8569,-52.1424,0
176.5,-31.9022,-52.2166,0
176.6,-31.9475,-52.2908,0
176.7,-31.9928,-52.365,0
176.8,-32.0381,-52.4391,0
176.9,-32.0834,-52.5133,0
177,-32.1288,-52.5875,0
177.1,-32.1741,-52.6617,0
177.2,-32.2194,-52.7358,0
177.3,-32.2647,-52.81,0
177.4,-32.31,-52.8842,0
177.5,-32.3553,-52.9584,0
177.6,-32.4007,-53.0326,0
177.7,-32.446,-53.1067,0
177.8,-32.4913,-53.1809,0
177.9,-32.5366,-53.2551,0
178,-32.5819,-53.3293,0
178.1,-32.6272,-53.4034,0
178.2,-32.6726,-53.4776,0
178.3,-32.7179,-53.5518,0
178.4,-32.7632,-53.626,0
178.5,-32.8085,-53.7001,0
178.6,-32.8538,-53.7743,0
178.7,-32.8991,-53.8485,0
178.8,-32.9445,-53.9227,0
178.9,-32.9898,-53.9968,0
179,-33.0351,-54.071,0
179.1,-33.0804,-54.1452,0
179.2,-33.1257,-54.2194,0
179.3,-33.171,-54.2935,0
179.4,-33.2164,-54.3677,0
179.5,-33.2617,-54.4419,0
179.6,-33.307,-54.5161,0
179.7,-33.3523,-54.5902,0
179.8,-33.3976,-54.6644,0
179.9,-33.4429,-54.7386,0
180,-33.4883,-54.8128,0
180.1,-33.5336,-54.887,0
180.2,-33.5789,-54.9611,0
180.3,-33.6242,-55.0353,0
180.4,-33.6695,-55.1095,0
180.5,-33.7148,-55.1837,0
180.6,-33.7602,-55.2578,0
180.7,-33.8055,-55.332,0
180.8,-33.8508,-55.4062,0
180.9,-33.8961,-55.4804,0
181,-33.9414,-55.5545,0
181.1,-33.9867,-55.6287,0
181.2,-34.0321,-55.7029,0
